Date,High,Low,Open,Close,Volume,Adj Close
2021-12-31,77.08000183105469,74.94999694824219,76.66000366210938,75.20999908447266,237118.0,75.20999908447266
2022-01-03,76.45999908447266,74.2699966430664,75.69000244140625,76.08000183105469,317628.0,76.08000183105469
2022-01-04,77.63999938964844,75.69999694824219,76.0199966430664,76.98999786376953,372848.0,76.98999786376953
2022-01-05,78.58000183105469,76.51000213623047,77.18000030517578,77.8499984741211,397898.0,77.8499984741211
2022-01-06,80.23999786376953,76.7300033569336,77.23999786376953,79.45999908447266,476665.0,79.45999908447266
2022-01-07,80.47000122070312,78.5199966430664,79.62000274658203,78.9000015258789,414434.0,78.9000015258789
2022-01-10,79.44999694824219,77.83000183105469,78.87999725341797,78.2300033569336,389956.0,78.2300033569336
2022-01-11,81.58999633789062,78.36000061035156,78.41999816894531,81.22000122070312,481815.0,81.22000122070312
2022-01-12,83.0999984741211,81.16999816894531,81.37999725341797,82.63999938964844,420619.0,82.63999938964844
2022-01-13,82.94000244140625,81.38999938964844,82.81999969482422,82.12000274658203,364769.0,82.12000274658203
2022-01-14,84.44999694824219,81.58000183105469,81.7300033569336,83.81999969482422,364442.0,83.81999969482422
2022-01-18,86.62999725341797,83.5,84.31999969482422,85.43000030517578,163643.0,85.43000030517578
2022-01-19,87.91000366210938,85.7699966430664,86.61000061035156,86.95999908447266,113153.0,86.95999908447266
2022-01-20,87.81999969482422,86.0,86.2300033569336,86.9000015258789,532202.0,86.9000015258789
2022-01-21,85.55999755859375,82.77999877929688,84.56999969482422,85.13999938964844,509103.0,85.13999938964844
2022-01-24,86.08999633789062,81.9000015258789,84.91000366210938,83.30999755859375,511695.0,83.30999755859375
2022-01-25,85.70999908447266,82.98999786376953,84.1500015258789,85.5999984741211,507219.0,85.5999984741211
2022-01-26,87.94999694824219,85.01000213623047,85.26000213623047,87.3499984741211,459642.0,87.3499984741211
2022-01-27,88.54000091552734,86.19999694824219,87.1500015258789,86.61000061035156,427804.0,86.61000061035156
2022-01-28,88.83999633789062,86.44000244140625,87.5,86.81999969482422,436172.0,86.81999969482422
2022-01-31,88.38999938964844,86.33999633789062,87.44999694824219,88.1500015258789,359080.0,88.1500015258789
