Date,High,Low,Open,Close,Volume,Adj Close
2012-01-02,64.5,63.0,64.0,63.162498474121094,1362476.0,37.026580810546875
2012-01-03,63.0,61.88750076293945,63.0,62.6875,1188796.0,36.748130798339844
2012-01-04,63.375,61.974998474121094,62.98749923706055,63.150001525878906,1644260.0,37.019248962402344
2012-01-05,63.712501525878906,62.67499923706055,63.0,63.287498474121094,1558176.0,37.099853515625
2012-01-06,64.48750305175781,62.900001525878906,63.099998474121094,63.9375,1674544.0,37.48089599609375
2012-01-09,64.2249984741211,62.5,62.5,63.79999923706055,364096.0,37.40028762817383
2012-01-10,65.125,63.875,63.900001525878906,64.67500305175781,499392.0,37.91322708129883
2012-01-11,66.5999984741211,64.0,64.25,66.17500305175781,1177116.0,38.792545318603516
2012-01-12,67.0999984741211,66.0250015258789,66.48750305175781,66.7125015258789,880620.0,39.10763168334961
2012-01-13,67.7874984741211,66.55000305175781,66.9375,66.82499694824219,1074532.0,39.173580169677734
2012-01-16,66.75,65.625,66.75,65.9000015258789,490412.0,38.6313362121582
2012-01-17,67.5,65.88749694824219,65.88749694824219,67.3499984741211,654692.0,39.4813346862793
2012-01-18,68.75,67.2750015258789,67.3499984741211,67.94999694824219,1003232.0,39.833065032958984
2012-01-19,69.25,67.625,67.75,68.0999984741211,659836.0,39.92100143432617
2012-01-20,69.19999694824219,68.11250305175781,68.4625015258789,68.6624984741211,1278752.0,40.2507438659668
2012-01-23,69.75,68.5,68.7249984741211,69.5374984741211,1293560.0,40.763668060302734
2012-01-24,70.69999694824219,69.0,69.5,69.51249694824219,1872628.0,40.7490234375
2012-01-25,71.2874984741211,69.5,69.9375,70.8499984741211,1866080.0,41.53307342529297
2012-01-27,72.6500015258789,70.9000015258789,70.9000015258789,72.3125,1076640.0,42.39042282104492
2012-01-30,72.88749694824219,69.8375015258789,72.2750015258789,70.25,763620.0,41.18135070800781
2012-01-31,72.73750305175781,70.0875015258789,70.19999694824219,72.19999694824219,630948.0,42.324462890625
2012-02-01,72.5875015258789,67.0250015258789,72.25,67.875,4420204.0,39.78910446166992
2012-02-02,69.0,67.5,67.9000015258789,68.5250015258789,3072000.0,40.17013931274414
2012-02-03,69.25,67.76249694824219,68.7125015258789,68.0,1936036.0,39.86237335205078
2012-02-06,69.5999984741211,68.01249694824219,68.17500305175781,68.7125015258789,3625840.0,40.28005599975586
2012-02-07,69.5999984741211,67.55000305175781,68.8125,67.80000305175781,2490092.0,39.74513626098633
2012-02-08,68.5,67.36250305175781,68.5,68.13749694824219,1950372.0,39.9429817199707
2012-02-09,68.30000305175781,67.2750015258789,68.0,67.9375,2661844.0,39.825740814208984
2012-02-10,70.69999694824219,68.63749694824219,69.0,68.92500305175781,2785940.0,40.404624938964844
2012-02-13,69.94999694824219,68.5875015258789,69.3499984741211,68.9375,1927892.0,40.41196060180664
2012-02-14,70.69999694824219,68.0374984741211,70.0250015258789,68.48750305175781,1948176.0,40.148162841796875
2012-02-15,69.55000305175781,68.6500015258789,68.75,69.1624984741211,1530960.0,40.543846130371094
2012-02-16,69.625,67.0625,68.7874984741211,67.36250305175781,2819788.0,39.488670349121094
2012-02-17,68.8499984741211,67.5250015258789,68.4749984741211,67.69999694824219,1725136.0,39.68651580810547
2012-02-21,68.6500015258789,67.0,67.75,68.19999694824219,1957472.0,39.9796257019043
2012-02-22,70.4749984741211,67.69999694824219,68.4749984741211,69.26249694824219,3472600.0,40.60246658325195
2012-02-23,71.36250305175781,68.75,68.75,70.88749694824219,4270824.0,41.55506134033203
2012-02-24,72.9124984741211,68.75,71.25,69.125,3882292.0,40.52186584472656
2012-02-27,70.5,67.5250015258789,69.5,68.375,3785460.0,40.082210540771484
2012-02-28,69.69999694824219,67.5374984741211,68.25,68.9625015258789,1187124.0,40.42660140991211
2012-02-29,71.25,68.94999694824219,69.7249984741211,70.94999694824219,2560468.0,41.59170150756836
2012-03-01,71.82499694824219,66.3499984741211,71.25,69.4124984741211,2602208.0,40.69040298461914
2012-03-02,70.63749694824219,69.1500015258789,69.875,69.42500305175781,1415384.0,40.69773483276367
2012-03-05,72.1875,66.5250015258789,71.51249694824219,69.30000305175781,2551984.0,40.624446868896484
2012-03-06,71.44999694824219,69.32499694824219,70.25,70.0250015258789,2063908.0,41.049461364746094
2012-03-07,69.7249984741211,67.625,69.25,68.2249984741211,2140276.0,39.99427032470703
2012-03-09,69.48750305175781,68.25,69.3375015258789,68.9749984741211,1216396.0,40.43393325805664
2012-03-12,69.75,68.75,69.4749984741211,68.875,904340.0,40.375308990478516
2012-03-13,69.69999694824219,68.7249984741211,69.0374984741211,69.01249694824219,1858520.0,40.455909729003906
2012-03-14,69.5,68.75,69.4375,68.92500305175781,2250080.0,40.404624938964844
2012-03-15,69.25,67.7750015258789,68.76249694824219,68.1875,1352092.0,39.972286224365234
2012-03-16,69.9749984741211,67.7750015258789,68.25,68.36250305175781,2770740.0,40.07487869262695
2012-03-19,68.67500305175781,66.51249694824219,66.51249694824219,67.3375015258789,1040324.0,39.47401809692383
2012-03-20,68.11250305175781,67.0250015258789,67.94999694824219,67.5250015258789,2205600.0,39.583927154541016
2012-03-21,68.375,67.0250015258789,67.0250015258789,67.67500305175781,1962116.0,39.67186737060547
2012-03-22,68.1875,66.26249694824219,67.9375,66.625,1459220.0,39.056339263916016
2012-03-23,68.0,66.36250305175781,67.75,66.92500305175781,981416.0,39.232208251953125
2012-03-26,67.26249694824219,65.5,67.0,65.7125015258789,942848.0,38.521419525146484
2012-03-27,66.42500305175781,65.01249694824219,65.7125015258789,65.38749694824219,1929612.0,38.33089828491211
2012-03-28,66.19999694824219,64.5625,65.5999984741211,64.9375,947676.0,38.067108154296875
2012-03-29,65.3375015258789,63.0,64.5,63.5,5626408.0,37.224422454833984
2012-03-30,65.9625015258789,63.650001525878906,63.9375,65.67500305175781,4423592.0,38.49943161010742
2012-04-02,66.4749984741211,64.625,65.4749984741211,65.0999984741211,2421120.0,38.162357330322266
2012-04-03,66.8499984741211,65.26249694824219,65.3499984741211,66.5999984741211,2209096.0,39.041683197021484
2012-04-04,66.36250305175781,65.36250305175781,66.25,65.7125015258789,686332.0,38.521419525146484
2012-04-09,65.42500305175781,63.962501525878906,64.9749984741211,64.125,993292.0,37.5908088684082
